,code,name,market,sector,date,start_price,closing_price,high_price,low_price,MA25,volume
2839,7189,西日本フィナンシャルホールディングス,東証１,銀行業,2020年5月09日,604,611,615,601,2.35,138
2840,7190,マーキュリアインベストメント,東証１,証券・商品,2020年5月09日,560,566,567,550,3.27,30
2841,7191,イントラスト,東証１,その他金融業,2020年5月09日,630,641,645,622,9.45,61
2842,7192,日本モーゲージサービス,東証１,その他金融業,2020年5月09日,"1,550","1,584","1,613","1,512",3.29,161
2843,7196,Ｃａｓａ,東証１,その他金融業,2020年5月09日,"1,133","1,127","1,145","1,108",7.27,36
2844,7198,アルヒ,東証１,その他金融業,2020年5月09日,"1,223","1,273","1,284","1,214",5.58,470
2845,7199,プレミアグループ,東証１,その他金融業,2020年5月09日,"1,777","1,765","1,778","1,731",15.16,193
2846,7201,日産自動車,東証１,輸送用機器,2020年5月09日,337.3,347.6,348,334.7,-1.7,6151
2847,7202,いすゞ自動車,東証１,輸送用機器,2020年5月09日,786.8,813.3,815,778.2,10.54,1898
2848,7203,トヨタ自動車,東証１,輸送用機器,2020年5月09日,"6,448","6,492","6,511","6,421",-1.14,35286
2849,7205,日野自動車,東証１,輸送用機器,2020年5月09日,633,652,656,629,11.07,1250
2851,7211,三菱自動車工業,東証１,輸送用機器,2020年5月09日,280,289,289,277,-2.47,2223
2852,7212,エフテック,東証１,輸送用機器,2020年5月09日,436,459,459,436,7.75,17
2853,7213,レシップホールディングス,東証１,輸送用機器,2020年5月09日,467,464,467,455,8.47,7
2854,7214,ＧＭＢ,東証１,輸送用機器,2020年5月09日,649,659,659,641,11.29,7
2855,7215,ファルテック,東証１,輸送用機器,2020年5月09日,629,640,642,629,4.93,6
2859,7220,武蔵精密工業,東証１,輸送用機器,2020年5月09日,827,851,851,817,6.13,206
2860,7222,日産車体,東証１,輸送用機器,2020年5月09日,870,889,890,861,5.94,29
2861,7224,新明和工業,東証１,輸送用機器,2020年5月09日,"1,067","1,081","1,081","1,062",-0.21,244
2862,7226,極東開発工業,東証１,輸送用機器,2020年5月09日,"1,199","1,224","1,224","1,194",0.36,75
2866,7230,日信工業,東証１,輸送用機器,2020年5月09日,"2,215","2,210","2,221","2,210",0.59,463
2867,7231,トピー工業,東証１,輸送用機器,2020年5月09日,"1,224","1,260","1,260","1,220",2.79,54
2869,7236,ティラド,東証１,輸送用機器,2020年5月09日,"1,350","1,364","1,364","1,337",8.11,18
2870,7238,曙ブレーキ工業,東証１,輸送用機器,2020年5月09日,188,192,192,185,12.1,181
2871,7239,タチエス,東証１,輸送用機器,2020年5月09日,895,929,934,876,-0.4,81
2872,7240,ＮＯＫ,東証１,輸送用機器,2020年5月09日,"1,184","1,206","1,207","1,163",6.55,394
2873,7241,フタバ産業,東証１,輸送用機器,2020年5月09日,474,483,486,464,4.47,152
2874,7242,ＫＹＢ,東証１,輸送用機器,2020年5月09日,"2,068","2,081","2,081","2,042",2.57,408
2875,7244,市光工業,東証１,電気機器,2020年5月09日,466,480,480,463,7.99,87
2876,7245,大同メタル工業,東証１,輸送用機器,2020年5月09日,524,530,530,516,1.83,36
2877,7246,プレス工業,東証１,輸送用機器,2020年5月09日,246,251,251,241,5,100
2878,7247,ミクニ,東証１,輸送用機器,2020年5月09日,247,256,257,242,9.14,14
2880,7250,太平洋工業,東証１,輸送用機器,2020年5月09日,937,940,948,931,12.31,122
2881,7251,ケーヒン,東証１,輸送用機器,2020年5月09日,"2,545","2,545","2,551","2,541",0.63,590
2884,7256,河西工業,東証１,輸送用機器,2020年5月09日,486,507,507,483,3.25,44
2885,7259,アイシン精機,東証１,輸送用機器,2020年5月09日,"2,969","3,060","3,085","2,955",10.48,2296
2886,7261,マツダ,東証１,輸送用機器,2020年5月09日,560,585,585,552,3.71,3170
2889,7266,今仙電機製作所,東証１,輸送用機器,2020年5月09日,747,762,762,738,8.74,24
2890,7267,ホンダ,東証１,輸送用機器,2020年5月09日,"2,424.0","2,538.0","2,540.0","2,408.0",5.89,12675
2892,7269,スズキ,東証１,輸送用機器,2020年5月09日,"3,241.0","3,345.0","3,367.0","3,209.0",11.76,6408
2893,7270,ＳＵＢＡＲＵ,東証１,輸送用機器,2020年5月09日,"2,045.0","2,115.0","2,115.0","2,022.0",5.23,6315
2894,7271,安永,東証１,輸送用機器,2020年5月09日,999,993,"1,002",965,3.5,12
2895,7272,ヤマハ発動機,東証１,輸送用機器,2020年5月09日,"1,340","1,365","1,365","1,334",6.54,4330
2897,7274,ショーワ,東証１,輸送用機器,2020年5月09日,"2,248","2,256","2,256","2,245",0.86,729
2898,7276,小糸製作所,東証１,電気機器,2020年5月09日,"3,910","4,005","4,010","3,880",4.93,1055
2899,7277,ＴＢＫ,東証１,輸送用機器,2020年5月09日,452,460,460,445,0.97,4
2900,7278,エクセディ,東証１,輸送用機器,2020年5月09日,"1,610","1,664","1,664","1,587",6.32,470
2902,7280,ミツバ,東証１,電気機器,2020年5月09日,430,453,453,429,5.76,35
2903,7282,豊田合成,東証１,輸送用機器,2020年5月09日,"1,929","2,012","2,050","1,893",9.49,1241
2904,7283,愛三工業,東証１,輸送用機器,2020年5月09日,523,551,554,523,4.5,93
2905,7284,盟和産業,東証１,輸送用機器,2020年5月09日,937,938,938,919,3.52,2
2907,7291,日本プラスト,東証１,輸送用機器,2020年5月09日,433,444,444,431,5.59,16
2909,7294,ヨロズ,東証１,輸送用機器,2020年5月09日,"1,097","1,093","1,138","1,074",3.78,42
2910,7296,エフ・シー・シー,東証１,輸送用機器,2020年5月09日,"1,473","1,539","1,552","1,472",2.98,304
2914,7305,新家工業,東証１,鉄鋼,2020年5月09日,"1,060","1,078","1,078","1,056",5.87,5
2915,7309,シマノ,東証１,輸送用機器,2020年5月09日,"16,890","17,150","17,270","16,750",9.04,7206
2916,7313,テイ・エス　テック,東証１,輸送用機器,2020年5月09日,"2,821","2,869","2,884","2,793",6.42,572
2921,7321,関西みらいフィナンシャルグループ,東証１,銀行業,2020年5月09日,340,344,345,336,-0.2,121
2922,7322,三十三フィナンシャルグループ,東証１,銀行業,2020年5月09日,"1,537","1,524","1,537","1,504",5.5,32
2926,7327,第四北越フィナンシャルグループ,東証１,銀行業,2020年5月09日,"2,246","2,263","2,278","2,246",1.5,116
2928,7408,ジャムコ,東証１,輸送用機器,2020年5月09日,620,652,652,618,0.75,97
2931,7414,小野建,東証１,卸売業,2020年5月09日,"1,148","1,155","1,155","1,138",1.84,26
2932,7416,はるやまホールディングス,東証１,小売業,2020年5月09日,725,741,743,720,4.27,8
2933,7417,南陽,東証１,卸売業,2020年5月09日,"1,384","1,379","1,395","1,357",9.55,7
2934,7419,ノジマ,東証１,小売業,2020年5月09日,"1,841","1,874","1,874","1,835",4.52,109
2935,7420,佐鳥電機,東証１,卸売業,2020年5月09日,823,828,835,819,-0.86,24
2936,7421,カッパ・クリエイト,東証１,小売業,2020年5月09日,"1,340","1,383","1,383","1,336",6.9,169
2940,7427,エコートレーディング,東証１,卸売業,2020年5月09日,493,500,500,493,1.71,2
2941,7433,伯東,東証１,卸売業,2020年5月09日,950,965,967,948,2.19,36
2944,7438,コンドーテック,東証１,卸売業,2020年5月09日,945,964,964,945,6.57,30
2946,7442,中山福,東証１,卸売業,2020年5月09日,478,477,489,473,6.69,6
2949,7445,ライトオン,東証１,小売業,2020年5月09日,477,499,503,474,3.76,28
2951,7447,ナガイレーベン,東証１,卸売業,2020年5月09日,"2,560","2,585","2,603","2,555",1.1,148
2952,7448,ジーンズメイト,東証１,小売業,2020年5月09日,236,238,238,230,6.84,6
2954,7451,三菱食品,東証１,卸売業,2020年5月09日,"2,583","2,610","2,633","2,573",-0.77,203
2955,7453,良品計画,東証１,小売業,2020年5月09日,"1,327","1,366","1,374","1,316",18.07,6166
2956,7455,三城ホールディングス,東証１,小売業,2020年5月09日,270,268,272,264,4.82,5
2957,7456,松田産業,東証１,卸売業,2020年5月09日,"1,332","1,371","1,373","1,331",6.36,34
2958,7458,第一興商,東証１,卸売業,2020年5月09日,"3,250","3,375","3,385","3,200",14.45,879
2959,7459,メディパルホールディングス,東証１,卸売業,2020年5月09日,"2,071","2,077","2,089","2,051",0.11,768
2963,7463,アドヴァン,東証１,小売業,2020年5月09日,"1,097","1,105","1,115","1,065",5,38
2965,7466,ＳＰＫ,東証１,卸売業,2020年5月09日,"1,299","1,300","1,306","1,292",3.4,10
2966,7467,萩原電気ホールディングス,東証１,卸売業,2020年5月09日,"2,131","2,174","2,191","2,112",5.77,26
2968,7475,アルビス,東証１,小売業,2020年5月09日,"2,020","2,049","2,049","1,990",-0.11,29
2969,7476,アズワン,東証１,卸売業,2020年5月09日,"9,870","9,930","10,080","9,790",5.93,348
2971,7480,スズデン,東証１,卸売業,2020年5月09日,"1,160","1,177","1,177","1,156",7.02,7
2972,7481,尾家産業,東証１,卸売業,2020年5月09日,"1,460","1,500","1,500","1,460",4.76,6
